★ StatTrak™ Huntsman Knife | Marble Fade (Minimal Wear);358.58;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Marble%20Fade%20(Minimal%20Wear);false;22.01.2019;221.55;1.619909502;;;;;;;;
★ Ursus Knife | Urban Masked (Well-Worn);123.54;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Urban%20Masked%20(Well-Worn);true;22.01.2019;76.88;1.618421053;;;;;;;;
★ StatTrak™ Gut Knife | Damascus Steel (Battle-Scarred);89.36;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Damascus%20Steel%20(Battle-Scarred);false;22.01.2019;55.75;1.618181818;;;;;;;;
★ Butterfly Knife | Ultraviolet (Factory New);1032.93;https://steamcommunity.com/market/listings/730/%E2%98%85%20Butterfly%20Knife%20%7C%20Ultraviolet%20(Factory%20New);false;22.01.2019;638.59;1.617554859;;;;;;;;
★ StatTrak™ Talon Knife | Boreal Forest (Minimal Wear);294.29;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Boreal%20Forest%20(Minimal%20Wear);false;22.01.2019;182.32;1.615384615;;;;;;;;
★ StatTrak™ Ursus Knife | Forest DDPAT (Well-Worn);166.04;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Forest%20DDPAT%20(Well-Worn);false;22.01.2019;103.82;1.611650485;;;;;;;;
★ Flip Knife | Night (Factory New);330.48;https://steamcommunity.com/market/listings/730/%E2%98%85%20Flip%20Knife%20%7C%20Night%20(Factory%20New);false;22.01.2019;205.68;1.609756098;;;;;;;;
★ StatTrak™ Bowie Knife | Damascus Steel (Battle-Scarred);146.28;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Damascus%20Steel%20(Battle-Scarred);false;22.01.2019;91.33;1.604395604;;;;;;;;
★ StatTrak™ Bayonet | Forest DDPAT (Well-Worn);146.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Forest%20DDPAT%20(Well-Worn);false;22.01.2019;91.93;1.604395604;;;;;;;;
★ Falchion Knife | Night (Factory New);316.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Night%20(Factory%20New);false;22.01.2019;197.46;1.604060914;;;;;;;;
★ StatTrak™ Ursus Knife | Forest DDPAT (Battle-Scarred);136.13;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Ursus%20Knife%20%7C%20Forest%20DDPAT%20(Battle-Scarred);false;22.01.2019;85.93;1.6;;;;;;;;
★ Talon Knife | Safari Mesh (Minimal Wear);193.18;https://steamcommunity.com/market/listings/730/%E2%98%85%20Talon%20Knife%20%7C%20Safari%20Mesh%20(Minimal%20Wear);false;20.01.2019;121.32;1.595041322;;;;;;;;
★ StatTrak™ Karambit | Stained (Factory New);360.82;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Stained%20(Factory%20New);false;22.01.2019;226.09;1.592920354;;;;;;;;
★ Bowie Knife | Urban Masked (Factory New);294.92;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Urban%20Masked%20(Factory%20New);false;22.01.2019;185.39;1.589189189;;;;;;;;
★ Ursus Knife | Safari Mesh (Well-Worn);103.63;https://steamcommunity.com/market/listings/730/%E2%98%85%20Ursus%20Knife%20%7C%20Safari%20Mesh%20(Well-Worn);true;22.01.2019;65.72;1.584615385;;;;;;;;
★ Stiletto Knife | Forest DDPAT (Minimal Wear);166.36;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Forest%20DDPAT%20(Minimal%20Wear);true;22.01.2019;105.64;1.580952381;;;;;;;;
★ Shadow Daggers | Crimson Web (Factory New);607.96;https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20(Factory%20New);false;22.01.2019;384.34;1.580729167;;;;;;;;
★ StatTrak™ Stiletto Knife | Forest DDPAT (Field-Tested);150.23;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Forest%20DDPAT%20(Field-Tested);true;22.01.2019;95.16;1.578947368;;;;;;;;
★ Falchion Knife | Ultraviolet (Factory New);301.35;https://steamcommunity.com/market/listings/730/%E2%98%85%20Falchion%20Knife%20%7C%20Ultraviolet%20(Factory%20New);false;22.01.2019;191.65;1.57591623;;;;;;;;
